metro,metro_rank,metro_yoy_pct,metro_dom,metro_ratio,metro_med_price,zip,state,city,address,sale_date,sale_amount,mortgage_amount,cash_sale,beds,baths,sqft,year_built,lot_sqft,attom_id
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"1104 DARTMOOR AVE, PARMA, OH 44134",,,,True,3,,,,,20146790
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"3325 COMMONWEALTH DR, PARMA, OH 44134",,,,True,3,,,,,182250212
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"3640 HETZEL DR, PARMA, OH 44134",,,,True,3,,,,,150531469
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"3019 LIGGETT DR, PARMA, OH 44134",,,,True,3,,,,,24428169
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"3201 BOWMEN LN, PARMA, OH 44134",,,,True,3,,,,,182270070
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"4526 WOODROW AVE, PARMA, OH 44134",,,,True,4,,,,,182280937
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"1616 MARIETTA AVE, PARMA, OH 44134",,,,True,3,,,,,3860397
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"3323 WELLINGTON AVE, PARMA, OH 44134",,,,True,3,,,,,52871396
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"3011 KLUSNER AVE, PARMA, OH 44134",,,,True,4,,,,,26908005
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"2701 LINCOLN AVE, PARMA, OH 44134",,,,True,3,,,,,182250048
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"3223 W PLEASANT VALLEY RD, PARMA, OH 44134",,,,True,5,,,,,182293233
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"6219 STATE RD, PARMA, OH 44134",,,,True,3,,,,,182250291
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"3811 THEOTA AVE, PARMA, OH 44134",,,,True,3,,,,,152667213
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"7180 MARKO LN, PARMA, OH 44134",,,,True,3,,,,,182009077
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"3213 GEORGE AVE, PARMA, OH 44134",,,,True,3,,,,,181140322
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"7744 CECELIA DR, PARMA, OH 44134",,,,True,3,,,,,182251030
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"2922 GROVEWOOD AVE, PARMA, OH 44134",,,,True,3,,,,,22974408
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"4423 RUSSELL AVE, PARMA, OH 44134",,,,True,3,,,,,2490462
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"2410 PARK DR, PARMA, OH 44134",,,,True,3,,,,,24511495
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"5211 W RIDGEWOOD DR, PARMA, OH 44134",,,,True,3,,,,,23132694
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"4718 SHERATON DR, PARMA, OH 44134",,,,True,3,,,,,26543689
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"4506 KENMORE AVE, PARMA, OH 44134",,,,True,3,,,,,21660210
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"1716 TUXEDO AVE, PARMA, OH 44134",,,,True,3,,,,,25229615
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"3206 LUCERNE AVE, PARMA, OH 44134",,,,True,3,,,,,182258767
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"1203 DAWNWOOD DR, PARMA, OH 44134",,,,True,3,,,,,2057799
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"4802 GRANTWOOD DR, PARMA, OH 44134",,,,True,4,,,,,182299233
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"4603 LINCOLN AVE, PARMA, OH 44134",,,,True,4,,,,,13042275
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"3807 WOOD AVE, PARMA, OH 44134",,,,True,3,,,,,18836642
"Cleveland, OH",20,7.97,29,0.607,267131.882,44134,OH,PARMA,"4409 MILFORD AVE, PARMA, OH 44134",,,,True,3,,,,,2310630
"Cleveland, OH",20,7.97,29,0.607,267131.882,44142,OH,BROOK PARK,"15633 HARRISON DR, BROOK PARK, OH 44142",,,,True,3,,,,,182233723
"Cleveland, OH",20,7.97,29,0.607,267131.882,44142,OH,BROOK PARK,"6131 HARDIN DR, BROOK PARK, OH 44142",,,,True,3,,,,,13796215
"Cleveland, OH",20,7.97,29,0.607,267131.882,44142,OH,BROOK PARK,"15675 MEIGS BLVD, BROOK PARK, OH 44142",,,,True,3,,,,,16005630
"Cleveland, OH",20,7.97,29,0.607,267131.882,44142,OH,BROOK PARK,"6040 SLATER DR, BROOK PARK, OH 44142",,,,True,3,,,,,182244519
"Cleveland, OH",20,7.97,29,0.607,267131.882,44142,OH,BROOK PARK,"15472 MEIGS BLVD, BROOK PARK, OH 44142",,,,True,3,,,,,46819447
"Cleveland, OH",20,7.97,29,0.607,267131.882,44142,OH,BROOK PARK,"15043 MONTVALE DR, BROOK PARK, OH 44142",,,,True,3,,,,,182244622
"Cleveland, OH",20,7.97,29,0.607,267131.882,44142,OH,BROOK PARK,"15375 HOLLAND RD, BROOK PARK, OH 44142",,,,True,3,,,,,140089237
"Cleveland, OH",20,7.97,29,0.607,267131.882,44142,OH,BROOK PARK,"5814 DORIS DR, BROOK PARK, OH 44142",,,,True,2,,,,,182244546
"Cleveland, OH",20,7.97,29,0.607,267131.882,44142,OH,BROOK PARK,"17000 SYLVIA DR, BROOK PARK, OH 44142",,,,True,3,,,,,182244588
"Cleveland, OH",20,7.97,29,0.607,267131.882,44142,OH,BROOK PARK,"15460 RADEMAKER DR, BROOK PARK, OH 44142",,,,True,3,,,,,182215311
"Cleveland, OH",20,7.97,29,0.607,267131.882,44115,OH,CLEVELAND,"2394 E 39TH ST, CLEVELAND, OH 44115",,,,True,3,,,,,13359098
"Cleveland, OH",20,7.97,29,0.607,267131.882,44115,OH,CLEVELAND,"3755 THURGOOD AVE, CLEVELAND, OH 44115",,,,True,4,,,,,150102012
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"5615 LUELDA AVE, PARMA, OH 44129",,,,True,2,,,,,17873411
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"6302 W 54TH ST, PARMA, OH 44129",,,,True,3,,,,,22069910
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"5603 ALLANWOOD DR, PARMA, OH 44129",,,,True,3,,,,,42828876
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"4811 W PLEASANT VALLEY RD, PARMA, OH 44129",,,,True,3,,,,,52411642
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"7107 GERALD AVE, PARMA, OH 44129",,,,True,2,,,,,52980171
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"7618 NEWPORT AVE, PARMA, OH 44129",,,,True,3,,,,,2355512
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"8017 WAINSTEAD DR, PARMA, OH 44129",,,,True,4,,,,,182296670
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"5619 SNOW RD, PARMA, OH 44129",,,,True,3,,,,,151720480
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"5979 TWIN LAKES DR, PARMA, OH 44129",,,,True,3,,,,,182259248
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"7915 RENWOOD DR, PARMA, OH 44129",,,,True,2,,,,,7636478
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"7614 SPRING GARDEN RD, PARMA, OH 44129",,,,True,3,,,,,11270752
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"5602 WESTLAKE AVE, PARMA, OH 44129",,,,True,3,,,,,34852060
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"6130 WESTMINSTER DR, PARMA, OH 44129",,,,True,4,,,,,17874446
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"5706 ALBER AVE, PARMA, OH 44129",,,,True,3,,,,,36951659
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"6819 ALBER AVE, PARMA, OH 44129",,,,True,3,,,,,50467228
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"5502 HAMPSTEAD AVE, PARMA, OH 44129",,,,True,3,,,,,52243164
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"6714 ALBER AVE, PARMA, OH 44129",,,,True,3,,,,,151730379
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"8008 PELHAM DR, PARMA, OH 44129",,,,True,3,,,,,37107454
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"7503 ESSEN AVE, PARMA, OH 44129",,,,True,3,,,,,50274007
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"9006 W MORELAND RD, PARMA, OH 44129",,,,True,3,,,,,148878166
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"6004 TWIN LAKES DR, PARMA, OH 44129",,,,True,2,,,,,182250719
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"6408 FORDHAM DR, PARMA, OH 44129",,,,True,3,,,,,24107594
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"8225 WHITEHAVEN DR, PARMA, OH 44129",,,,True,3,,,,,141530578
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"6701 PELHAM DR, PARMA, OH 44129",,,,True,4,,,,,143785937
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"8803 PINEGROVE AVE, PARMA, OH 44129",,,,True,3,,,,,182258619
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"5222 W 83RD ST, PARMA, OH 44129",,,,True,3,,,,,50450841
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"6300 BELMERE DR, PARMA, OH 44129",,,,True,4,,,,,182250614
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"5717 CHESTNUT DR, PARMA, OH 44129",,,,True,4,,,,,182228857
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"8405 STRATFORD DR, PARMA, OH 44129",,,,True,3,,,,,149807213
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"6921 HOLLYWOOD DR, PARMA, OH 44129",,,,True,3,,,,,182259223
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"7619 SNOW RD, PARMA, OH 44129",,,,True,3,,,,,26921764
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"6405 MONMOUTH RD, PARMA, OH 44129",,,,True,4,,,,,182296708
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"8012 FENWAY DR, PARMA, OH 44129",,,,True,4,,,,,7659620
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"8321 WAINSTEAD DR, PARMA, OH 44129",,,,True,3,,,,,23196596
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"6906 HAMPSTEAD AVE, PARMA, OH 44129",,,,True,3,,,,,182291303
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"6306 GILBERT AVE, PARMA, OH 44129",,,,True,3,,,,,37174999
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"5702 LUELDA AVE, PARMA, OH 44129",,,,True,3,,,,,17873407
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"8219 RENWOOD DR, PARMA, OH 44129",,,,True,3,,,,,46803254
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"5503 WESTLAKE AVE, PARMA, OH 44129",,,,True,4,,,,,182248334
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"7910 THORNTON DR, PARMA, OH 44129",,,,True,2,,,,,11879311
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"8514 DEERFIELD DR, PARMA, OH 44129",,,,True,2,,,,,42718467
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"6215 FOREST AVE, PARMA, OH 44129",,,,True,2,,,,,19617240
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"8206 NEWPORT AVE, PARMA, OH 44129",,,,True,3,,,,,19001067
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"8119 COVINGTON AVE, PARMA, OH 44129",,,,True,3,,,,,30763338
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"5606 WILBER AVE, PARMA, OH 44129",,,,True,3,,,,,140128681
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"6569 ROYCROFT DR, PARMA, OH 44129",,,,True,4,,,,,46802507
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"5815 GILBERT AVE, PARMA, OH 44129",,,,True,3,,,,,151717717
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"6323 CHESTNUT HILLS DR, PARMA, OH 44129",,,,True,4,,,,,183408868
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"6707 LAVERNE AVE, PARMA, OH 44129",,,,True,3,,,,,2793506
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"7611 IVANDALE DR, PARMA, OH 44129",,,,True,3,,,,,30906321
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"8102 DOROTHY AVE, PARMA, OH 44129",,,,True,3,,,,,37136611
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"8025 DRESDEN AVE, PARMA, OH 44129",,,,True,2,,,,,44219051
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"6192 STANBURY RD, PARMA, OH 44129",,,,True,3,,,,,182296633
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"6907 FOREST AVE, PARMA, OH 44129",,,,True,4,,,,,146271389
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"9104 CAMBRIDGE DR, PARMA, OH 44129",,,,True,3,,,,,182258505
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"6307 GILBERT AVE, PARMA, OH 44129",,,,True,3,,,,,53464916
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"6011 LUELDA AVE, PARMA, OH 44129",,,,True,3,,,,,54743974
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"8318 MANORFORD DR, PARMA, OH 44129",,,,True,3,,,,,183339799
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"7511 WOOSTER PKWY, PARMA, OH 44129",,,,True,4,,,,,15898000
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"6907 ORCHARD AVE, PARMA, OH 44129",,,,True,3,,,,,20595628
"Cleveland, OH",20,7.97,29,0.607,267131.882,44129,OH,PARMA,"8320 PARMENTER DR, PARMA, OH 44129",,,,True,3,,,,,182296702
"Cleveland, OH",20,7.97,29,0.607,267131.882,44119,OH,EUCLID,"902 E 207TH ST, EUCLID, OH 44119",,,,True,3,,,,,3440626
"Cleveland, OH",20,7.97,29,0.607,267131.882,44119,OH,EUCLID,"18730 ABBY AVE, EUCLID, OH 44119",,,,True,3,,,,,50251589
"Cleveland, OH",20,7.97,29,0.607,267131.882,44119,OH,EUCLID,"19330 MONTEREY AVE, EUCLID, OH 44119",,,,True,3,,,,,42654576
"Cleveland, OH",20,7.97,29,0.607,267131.882,44119,OH,EUCLID,"334 E 197TH ST, EUCLID, OH 44119",,,,True,3,,,,,25273537
"Cleveland, OH",20,7.97,29,0.607,267131.882,44119,OH,EUCLID,"311 E 197TH ST, EUCLID, OH 44119",,,,True,3,,,,,182305669
"Cleveland, OH",20,7.97,29,0.607,267131.882,44119,OH,CLEVELAND,"19410 MOHAWK AVE, CLEVELAND, OH 44119",,,,True,3,,,,,26893711
"Cleveland, OH",20,7.97,29,0.607,267131.882,44119,OH,CLEVELAND,"17921 HILLGROVE AVE, CLEVELAND, OH 44119",,,,True,4,,,,,37022722
"Cleveland, OH",20,7.97,29,0.607,267131.882,44119,OH,EUCLID,"19650 PASNOW AVE, EUCLID, OH 44119",,,,True,3,,,,,4229180
"Cleveland, OH",20,7.97,29,0.607,267131.882,44119,OH,EUCLID,"20710 MILLER AVE, EUCLID, OH 44119",,,,True,3,,,,,3647345
"Cleveland, OH",20,7.97,29,0.607,267131.882,44119,OH,CLEVELAND,"18404 NEFF RD, CLEVELAND, OH 44119",,,,True,2,,,,,152669966
"Cleveland, OH",20,7.97,29,0.607,267131.882,44119,OH,EUCLID,"19450 NAUMANN AVE, EUCLID, OH 44119",,,,True,3,,,,,48591997
"Cleveland, OH",20,7.97,29,0.607,267131.882,44119,OH,CLEVELAND,"19202 ARROWHEAD AVE, CLEVELAND, OH 44119",,,,True,3,,,,,37131181
"Cleveland, OH",20,7.97,29,0.607,267131.882,44119,OH,CLEVELAND,"1040 E 177TH ST, CLEVELAND, OH 44119",,,,True,5,,,,,4563924
"Cleveland, OH",20,7.97,29,0.607,267131.882,44119,OH,CLEVELAND,"19304 CHEROKEE AVE, CLEVELAND, OH 44119",,,,True,3,,,,,23889670
"Cleveland, OH",20,7.97,29,0.607,267131.882,44119,OH,EUCLID,"165 E 192ND ST, EUCLID, OH 44119",,,,True,4,,,,,7187942
"Cleveland, OH",20,7.97,29,0.607,267131.882,44119,OH,EUCLID,"944 E 220TH ST, EUCLID, OH 44119",,,,True,2,,,,,14581254
"Cleveland, OH",20,7.97,29,0.607,267131.882,44119,OH,EUCLID,"901 E 210TH ST, EUCLID, OH 44119",,,,True,2,,,,,24107443
"Cleveland, OH",20,7.97,29,0.607,267131.882,44119,OH,EUCLID,"918 E 216TH ST, EUCLID, OH 44119",,,,True,3,,,,,146199058
"Cleveland, OH",20,7.97,29,0.607,267131.882,44119,OH,EUCLID,"301 E 194TH ST, EUCLID, OH 44119",,,,True,4,,,,,23135511
"Cleveland, OH",20,7.97,29,0.607,267131.882,44119,OH,EUCLID,"19171 MONTEREY AVE, EUCLID, OH 44119",,,,True,3,,,,,24880622
"Cleveland, OH",20,7.97,29,0.607,267131.882,44140,OH,BAY VILLAGE,"28013 KNICKERBOCKER RD, BAY VILLAGE, OH 44140",,,,True,4,,,,,182179646
"Cleveland, OH",20,7.97,29,0.607,267131.882,44140,OH,BAY VILLAGE,"30334 MANHASSET DR, BAY VILLAGE, OH 44140",,,,True,4,,,,,143649272
"Cleveland, OH",20,7.97,29,0.607,267131.882,44140,OH,BAY VILLAGE,"568 BASSETT RD, BAY VILLAGE, OH 44140",,,,True,4,,,,,7459239
"Cleveland, OH",20,7.97,29,0.607,267131.882,44140,OH,BAY VILLAGE,"31129 HUNTINGTON WOODS PKWY, BAY VILLAGE, OH 44140",,,,True,5,,,,,182196578
"Cleveland, OH",20,7.97,29,0.607,267131.882,44140,OH,BAY VILLAGE,"31117 WALKER RD, BAY VILLAGE, OH 44140",,,,True,3,,,,,182196640
"Cleveland, OH",20,7.97,29,0.607,267131.882,44140,OH,BAY VILLAGE,"625 BASSETT RD, BAY VILLAGE, OH 44140",,,,True,2,,,,,25426315
"Cleveland, OH",20,7.97,29,0.607,267131.882,44140,OH,BAY VILLAGE,"23939 KNICKERBOCKER RD, BAY VILLAGE, OH 44140",,,,True,3,,,,,52733027
"Cleveland, OH",20,7.97,29,0.607,267131.882,44140,OH,BAY VILLAGE,"26735 JEFFERSON CT, BAY VILLAGE, OH 44140",,,,True,4,,,,,4838074
"Cleveland, OH",20,7.97,29,0.607,267131.882,44140,OH,BAY VILLAGE,"479 HUMISTON DR, BAY VILLAGE, OH 44140",,,,True,3,,,,,183327861
"Cleveland, OH",20,7.97,29,0.607,267131.882,44140,OH,BAY VILLAGE,"28318 W OVIATT RD, BAY VILLAGE, OH 44140",,,,True,4,,,,,182188025
"Cleveland, OH",20,7.97,29,0.607,267131.882,44140,OH,BAY VILLAGE,"30300 LAKE RD, BAY VILLAGE, OH 44140",,,,True,5,,,,,50422082
"Cleveland, OH",20,7.97,29,0.607,267131.882,44140,OH,BAY VILLAGE,"198 PLYMOUTH DR, BAY VILLAGE, OH 44140",,,,True,4,,,,,14953806
"Cleveland, OH",20,7.97,29,0.607,267131.882,44140,OH,BAY VILLAGE,"26716 MIDLAND RD, BAY VILLAGE, OH 44140",,,,True,3,,,,,182179730
"Cleveland, OH",20,7.97,29,0.607,267131.882,44140,OH,BAY VILLAGE,"373 GLEN PARK DR, BAY VILLAGE, OH 44140",,,,True,3,,,,,183430098
"Cleveland, OH",20,7.97,29,0.607,267131.882,44140,OH,BAY VILLAGE,"620 LINDFORD DR, BAY VILLAGE, OH 44140",,,,True,4,,,,,153767211
"Cleveland, OH",20,7.97,29,0.607,267131.882,44140,OH,BAY VILLAGE,"530 GLEN PARK DR, BAY VILLAGE, OH 44140",,,,True,3,,,,,5308947
"Cleveland, OH",20,7.97,29,0.607,267131.882,44140,OH,BAY VILLAGE,"23803 LAKE RD, BAY VILLAGE, OH 44140",,,,True,3,,,,,13246266
"Cleveland, OH",20,7.97,29,0.607,267131.882,44140,OH,BAY VILLAGE,"28110 W OAKLAND RD, BAY VILLAGE, OH 44140",,,,True,3,,,,,182179469
"Cleveland, OH",20,7.97,29,0.607,267131.882,44140,OH,BAY VILLAGE,"29014 LAKE RD, BAY VILLAGE, OH 44140",,,,True,3,,,,,182282650
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"12816 DOVE AVE, CLEVELAND, OH 44105",,,,True,3,,,,,50485902
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"3553 E 106TH ST, CLEVELAND, OH 44105",,,,True,3,,,,,151426328
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,GARFIELD HEIGHTS,"4510 E 126TH ST, GARFIELD HEIGHTS, OH 44105",,,,True,3,,,,,3334525
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"9419 BENHAM AVE, CLEVELAND, OH 44105",,,,True,4,,,,,3631600
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"10902 GAY AVE, CLEVELAND, OH 44105",,,,True,5,,,,,21152976
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"6821 PARK AVE, CLEVELAND, OH 44105",,,,True,4,,,,,23546068
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,NEWBURGH HEIGHTS,"4525 BRIDGEVIEW AVE, NEWBURGH HEIGHTS, OH 44105",,,,True,3,,,,,141335541
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,GARFIELD HEIGHTS,"13722 SAYBROOK AVE, GARFIELD HEIGHTS, OH 44105",,,,True,3,,,,,182274898
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,GARFIELD HEIGHTS,"13206 CHRISTINE AVE, GARFIELD HEIGHTS, OH 44105",,,,True,4,,,,,29565135
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"3646 E 105TH ST, CLEVELAND, OH 44105",,,,True,3,,,,,20532633
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"9526 UNION AVE, CLEVELAND, OH 44105",,,,True,3,,,,,23290637
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"3830 E 53RD ST, CLEVELAND, OH 44105",,,,True,4,,,,,26893281
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"9521 UNION AVE, CLEVELAND, OH 44105",,,,True,3,,,,,2058173
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,GARFIELD HEIGHTS,"13211 CHRISTINE AVE, GARFIELD HEIGHTS, OH 44105",,,,True,3,,,,,29565133
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"4106 E 123RD ST, CLEVELAND, OH 44105",,,,True,3,,,,,153373111
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,GARFIELD HEIGHTS,"12711 MELGROVE AVE, GARFIELD HEIGHTS, OH 44105",,,,True,4,,,,,1331680
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"3812 E 54TH ST, CLEVELAND, OH 44105",,,,True,3,,,,,19001154
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"8218 GOODMAN AVE, CLEVELAND, OH 44105",,,,True,3,,,,,23548421
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"3849 E 52ND ST, CLEVELAND, OH 44105",,,,True,2,,,,,151532654
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"9601 ELIZABETH AVE, CLEVELAND, OH 44105",,,,True,4,,,,,143504966
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"3694 E 63RD ST, CLEVELAND, OH 44105",,,,True,3,,,,,146271105
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"6603 HOSMER AVE, CLEVELAND, OH 44105",,,,True,3,,,,,182185639
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"3816 CULLEN DR, CLEVELAND, OH 44105",,,,True,3,,,,,183386059
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"4063 E 103RD ST, CLEVELAND, OH 44105",,,,True,3,,,,,3746485
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,GARFIELD HEIGHTS,"12917 CHRISTINE AVE, GARFIELD HEIGHTS, OH 44105",,,,True,3,,,,,17062978
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"10315 GAY AVE, CLEVELAND, OH 44105",,,,True,2,,,,,23290634
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"12013 DOVE AVE, CLEVELAND, OH 44105",,,,True,4,,,,,143307055
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"9701 PRATT AVE, CLEVELAND, OH 44105",,,,True,4,,,,,182274754
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"12501 HARVARD AVE, CLEVELAND, OH 44105",,,,True,3,,,,,2927219
"Cleveland, OH",20,7.97,29,0.607,267131.882,44105,OH,CLEVELAND,"13801 EDGEWOOD AVE, CLEVELAND, OH 44105",,,,True,4,,,,,46698057
